Feature ID	Taxon	Confidence
6c10fba626d188e6aa0d6e448c4248bc	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__	0.9970107081052042
7994c7909aa5d49c635bfa2e105ab408	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae]; g__LCP-6; s__	0.9997788524788205
dbf62fd9cf71174d4533c61e76053b59	k__Archaea; p__Crenarchaeota; c__MBGB; o__; f__; g__; s__	1.0
9bb0958578045f00c83ba39ba21e104e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0.755109565923775
23312b0e5873dd8d5079fdc9125b5ae0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__	0.9997679065289337
9666d30e9691e20eb355d7c4dfa71a58	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales	0.9999935274557774
e77b77f3a24864b27dac4cacb34eb324	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.8343312632308602
42db642e03b0b68f1675a1b84947a139	k__Archaea; p__Crenarchaeota; c__MCG; o__pGrfC26; f__; g__; s__	0.99999999070738
5fa25c02671744e3f3610c06201a0500	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9973108978816154
15f0c04392c5129e5ece3005e510d905	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9166387769176955
696b4d8dabdf83c701a309c09035467e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.98755312481155
b195249653ff014ab5c547423cede56c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__asahii	0.8531061300881604
c9061caf69f353b85efff308b109d9b4	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__	0.9999872335816412
b0c53f1c7851a0ed79d75209f5b1515a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999844797943659
09e2c59837eb69259c9119d4c6ae478d	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999931102679533
ab4d1937216c19302daf6e0a7274f646	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__	0.9999946209263448
12cf89e133585b93998924b61ae1a61d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.999790803892308
